config_hash,log_prime_sse,fitness,generation,param_D,param_eta,param_rho_vac,param_a_coupling,sse_null_phase_scramble,sse_null_target_shuffle,n_peaks_found_main,failure_reason_main,n_peaks_found_null_a,failure_reason_null_a,n_peaks_found_null_b,failure_reason_null_b
ce3a3c046338f3890b097f5bb8c9f39f8919252f8de7d38eff7a079e52fc7798,0.12946600465601565,206.99814217543613,3,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
8827e67d3087ee914ba96609ef08ed2fada1fe12ee822adfcfcbfffff8a6fd34,999.0,0.0,3,2.4789366777525603,0.8288285382900227,1.7495104449694265,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
2ceaa96e4f4107c05008bdcbfd5ba3a54a3a9220dc7f91b773bfad4b41e11dae,999.0,0.0,3,1.0128501362314177,0.359479254932448,1.7495104449694265,0.10470750755467333,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
d735582eef3f368b75e8e6627deb1cf36bcb0ac92ccc66c460d3a2968fe9f0e9,0.12946600465601565,207.19814217543612,3,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
6a1d32ca2f95c792e6448b06621ad067df1d8a77507e69789a6b3e5bb66bc23f,999.0,0.0,3,1.0128501362314177,0.056179957756366354,1.7495104449694265,2.9245502246092934,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
eb648137ba532e9baa68da075fe9f5aa9abc090d92e8cc3686864afc92517c71,999.0,0.0,3,0.6820140522796018,0.05724313200384699,1.7495104449694265,0.6399413956431478,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
12420a6c86c3fdbb245969e02ad123b813c13813e9287d9e1108adb0e7da8035,999.0,0.0,3,1.0128501362314177,0.359479254932448,1.0297928118472892,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
96b4e2b85cd6400a041cf9c06dc5b80aa6f4bd5cf25229f900a5bb320c01d0b3,999.0,0.0,3,2.4789366777525603,0.359479254932448,1.0297928118472892,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
b5dad8cd62f08d446a167d66b5a6a80f9267e5f2597f4869d626d1e1f613e6d0,999.0,0.0,3,2.186805500756015,0.359479254932448,1.658612209050344,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
12501c128ff1b1769291a24022b6b315ab1dc13ea2fe1c5936f59282d9ab4bd2,0.12946600465601565,206.99814217543613,3,1.0128501362314177,0.22715997005968197,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
00d0b36b07e9c7cc3c2cf00e995da63c1ddd02cabea32958319c81016b6d76fd,0.12946600465601565,206.99814217543613,4,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
e8d764b2d402d47d4332ffdfe3155a64a2a17275655f5ab72b62e18bffc38dc7,0.12946600465601565,206.99814217543613,4,2.4789366777525603,0.17196265086081136,1.0297928118472892,0.8424066024820133,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
95e81f095495f0f4ce3b93047b1ca6e92abcb87475ee0b3a67e24eebb63b8fad,999.0,0.0,4,1.0128501362314177,0.22715997005968197,1.0297928118472892,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
188a1e5e22b455e4464ab5f2b304e9ec076662783115d4b4d83fb006b786681e,0.12946600465601565,207.19814217543612,4,0.684692005420893,0.359479254932448,1.7495104449694265,0.6399413956431478,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
75862c0b829539b15632878b2bfacd1a8de6a7c66d158c58f754c35581611ca8,999.0,0.0,4,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
04115450b0ae107ee214b0c4e7ac6d3ebb9135fb755e7af25459c057fb1fc3e8,999.0,0.0,4,1.0128501362314177,0.359479254932448,1.9145653119891337,0.8424066024820133,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
43c0fa108a9a3d260138fa051e8f5f818f5eb2308f530e54a6843e61689fa553,999.0,0.0,4,1.0128501362314177,0.22715997005968197,1.7495104449694265,0.10470750755467333,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
f156f8820162f9b0d79cbcaa1bbc0fffbe89658eb7925eeb5f65d399766e70d7,999.0,0.0,4,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
c7217b8f3d20aced0076cde380efae671876b8936b3988fd742ab4c958a0c886,0.12946600465601565,206.99814217543613,4,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
fbf465fd03e9fdc984093edd70f17085527eb54e21fe56d4b1adac5f9e5f4ebb,999.0,0.0,4,2.4789366777525603,0.359479254932448,1.188877556071933,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
ce45ce02897f6e6e34c7cc48a75d5ac25e727be4cec290ed6aa9380fe6770776,0.12946600465601565,206.99814217543613,5,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
2480ea5c43aa66328be63bb6a826cbd008150ff7e20063381d8e052b80cea2a4,0.12946600465601565,206.99814217543613,5,1.0859901978944047,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
0da9de63d8d3ef95aa1c4f013b9c10e5d0cbdde48b4dcccc06a879eb8acc3c40,0.12946600465601565,206.99814217543613,5,1.0128501362314177,0.22715997005968197,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
6f03a0ce9e72a70e11cd1925afd991e858b1e7e737cc0ac52d3d6f30d303bb1b,999.0,0.0,5,1.0128501362314177,0.0723848783645568,1.188877556071933,0.10470750755467333,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
ac57a7e7275b63610a3e954746803a71fc9f015eecd683bb5754241237156db5,999.0,0.0,5,1.052684454165202,0.015492623966824642,1.9145653119891337,0.8424066024820133,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
66dad28676cb18b55f0b716a1eadcb45acf1143e5e119dc15a50d0d018e2f961,0.12946600465601565,206.99814217543613,5,2.4789366777525603,0.17196265086081136,1.0297928118472892,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
d55b66be87214f1abea98b38ba218f041ad942eb2cd74a4d5a75231c176d46a6,999.0,0.0,5,2.4789366777525603,0.015492623966824642,1.188877556071933,0.10470750755467333,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
8df1439c6ddc14663e4c3a900d1644e8edad9c2a42c9f54d42f85125f5a70a99,0.12946600465601565,206.99814217543613,5,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
0700956876135e7c486437e5fb33d008c8fd3ac9cc476736cf51d20ff768fbdd,999.0,0.0,5,1.0128501362314177,0.36610108677126413,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
71ec909cf38477e0744d8a3e25613d99f5b500bcdf393fde9c62080e71d475fc,999.0,0.0,5,1.0128501362314177,0.359479254932448,1.0297928118472892,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
cd4727093a4203b7254834027eb56dd872673a2994399510c8e4dd0376538ab3,0.12946600465601565,206.99814217543613,6,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
3593c62f341fa6b7708dfb5c74dafc308ac7d6b88de8abb8aff0fc29a936bee9,0.12946600465601565,207.19814217543612,6,2.4789366777525603,0.22715997005968197,1.0297928118472892,0.6399413956431478,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
b68fb995c3c4aabf5c25525e2905194f10b933ddb4a77255acbfeb61bf5ef144,0.12946600465601565,206.99814217543613,6,1.0128501362314177,0.056179957756366354,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
1d3d348c5b46fff509502bcf79b8aca00177bc5ad41ca00544627cbf320e0292,0.12946600465601565,206.99814217543613,6,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
d0dc570f613ea44c038f7b0c439b748301861896596811c334326ca1caf55eec,999.0,0.0,6,1.0128501362314177,0.359479254932448,1.7495104449694265,0.10470750755467333,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
723a9e6fccce2087c31327969f5327bcb4c9fbfe0e3ec668f2bfec6d24aec073,0.12946600465601565,206.99814217543613,6,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
7f8bd1dd85e88cdd9a43cf8de251d0b6a6b6d67b11a21cc4064d87aac84097b8,999.0,0.0,6,0.7188882840089282,0.05724313200384699,1.188877556071933,0.6399413956431478,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
0c085eb2d7634eda7ce6fe1f8dbf7f116a4eaa38efe7ce9a70e018ed3ccd6c9a,999.0,0.0,6,0.684692005420893,0.359479254932448,1.7495104449694265,0.6399413956431478,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
b551762ecd2c33798fb9afc2697f4a631ab90588dc0da6b4b1517afbbc1db866,999.0,0.0,6,2.186805500756015,0.359479254932448,1.188877556071933,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
b4c567b4deb041f0f9960f6d8fce9e6e851392e772d2c0ce84cd5bfd05d3dd20,0.12946600465601565,206.99814217543613,6,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
801ae1f2bd7510765ef76d65f40c107055ba3acc48cd887bc40846da4477b796,0.12946600465601565,206.99814217543613,7,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
45adb3b002966812957f77571d3afe72863bce94f8f0acce61ea929c48b2694d,0.12946600465601565,206.99814217543613,7,1.0128501362314177,0.056179957756366354,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
af983ccb6daaf136241ff3984af7d84c353ba852a44ed3e4ea2e0cb37e2c6da8,999.0,0.0,7,1.0128501362314177,0.359479254932448,1.7495104449694265,0.10470750755467333,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
5c94ad6d86c973ce36dc7833a47ae0fec18cc557226f857c7e54242356b7dccf,999.0,0.0,7,1.0128501362314177,0.359479254932448,1.7495104449694265,0.10470750755467333,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
a1b2dfef93cad1073e1f9b1267ee38d46ce3121762076c46a4e6a6fd37edc82c,0.12946600465601565,206.99814217543613,7,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
4e24a969329b8b479ea04a8363a7d0c6f58e332c9f3cb62336f7ac881fd68885,999.0,0.0,7,2.4789366777525603,0.22715997005968197,1.7495104449694265,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
8b87373e10d5fd7b33eea033d2aeeb975f2b9191569e4d81d3a65186406fd9b2,0.12946600465601565,207.19814217543612,7,2.4789366777525603,0.015492623966824642,0.7654444857172934,0.6966878820920822,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
119aa594ef0983814745191179e1f3a8f4dc5b02de3d44188ab0f3053d021541,0.12946600465601565,206.99814217543613,7,1.0859901978944047,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
d6f95a53637d25806a6d90d8a5ff609487978ab665a486db2bd17ba6277662fd,0.12946600465601565,206.99814217543613,7,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
35d7793e601e8900341f4ae8c842ce49c1bd63c4ce38373a75543bcd7a8bb832,0.12946600465601565,206.99814217543613,7,2.4789366777525603,0.0723848783645568,1.188877556071933,0.6399413956431478,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
82a7c2ae6a7f387e84db168d6acb7f12af7cb919b5b4f9b589a18d7d92070b16,0.12946600465601565,206.99814217543613,8,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
8b17ee22e845743f6fafabea636382e2637c24a50446008a6248772f82befbea,0.12946600465601565,206.99814217543613,8,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
30094f4c95c74dcfbb59aab028604139a8abdf9b295ae8ffb7866c83bb64b470,999.0,0.0,8,2.4789366777525603,0.0723848783645568,1.188877556071933,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
1ca1c8e61518a430fa8a9fbdd1f258fd8d24bfbcdf3baf9329b041f348c61a5c,0.12946600465601565,206.99814217543613,8,2.4789366777525603,0.22715997005968197,1.0297928118472892,0.6399413956431478,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
8943ed1bc4198fbf16d1fd167e6bc6a6a6da288b3530fbfe684ca81255cb8b4a,999.0,0.0,8,1.0128501362314177,0.0723848783645568,1.7495104449694265,0.6399413956431478,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
7be04baee2ae858588898656d8e16042cf96fd6c525f2b728e89e950c4749360,0.12946600465601565,206.99814217543613,8,1.0128501362314177,0.015492623966824642,0.7654444857172934,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
e3c32edd9b398a9aa81ebbe5ec9504e9374ee1a7a1fe894eee4ece80302aeb45,0.12946600465601565,207.19814217543612,8,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
d774167e758fc0212f86a0c91830d74e607da440711980e04099c44bb0227245,0.12946600465601565,206.99814217543613,8,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
9582ffbda55c7a4f5dbb37033e33285954c1bd15548dc7c3f5480ea34163fb6a,999.0,0.0,8,0.684692005420893,0.0723848783645568,1.7495104449694265,0.10470750755467333,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
e60e0559775ad88320c4d89b4e6a79c8b8819835e32b727f4f12e1369488436c,999.0,0.0,8,2.4789366777525603,0.8288285382900227,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
263df90a63dcd44b4de2ac0413c9a968a807c228d482d386305447e3919ce040,0.12946600465601565,206.99814217543613,9,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
6a508a5b01ffec0521b5943ed7c9646d3dee1b0708e06942d2100f9b6ca48997,999.0,0.0,9,1.0859901978944047,0.359479254932448,1.7495104449694265,0.6399413956431478,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
09a608bc5c5c6a75175a40bf3a78b9fa273c239b83a9cda284950648b8f9572b,0.12946600465601565,206.99814217543613,9,1.0128501362314177,0.359479254932448,1.7495104449694265,2.9245502246092934,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
848ba48f2b9fd89bdb48252a66c04e052ddd0b65dd26f5878e6d637162643255,999.0,0.0,9,2.4789366777525603,0.0723848783645568,1.7495104449694265,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
48edfcf4a2a96d0178912ecc96e3a9a33a7cf7d6622133bbbac41ccaa26224b6,0.12946600465601565,207.19814217543612,9,1.0128501362314177,0.22715997005968197,1.7495104449694265,2.027626746016068,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
bf5a0502cffb03116a3a8cb147c557d0da3081af045f4395b382f9ace7b42923,0.12946600465601565,206.99814217543613,9,2.4789366777525603,0.056179957756366354,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
4e6ecfbfc1ec6e72a0e53839a2e2247c5604a6c79a61b3b63fc864d2cf9efa57,0.12946600465601565,207.19814217543612,9,2.4789366777525603,0.0723848783645568,1.7495104449694265,0.10470750755467333,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
769b97972e1086ec765ca4e10d307de005db0a099f21d11bbc6b90670ed31f06,999.0,0.0,9,2.4789366777525603,0.22715997005968197,0.7654444857172934,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
9acd67cb366b042d4fd626ffe8861746f47df479b6004c6ee713ced8e8d10c34,999.0,0.0,9,1.0128501362314177,0.0723848783645568,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
d70ad632b884725563ff697a3247f5179094420c5d7f51854e1b627a4465f874,999.0,0.0,9,2.4789366777525603,0.23497798488448005,1.7495104449694265,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
f16a0f671158513d45427438a88ae0f9c3923add0e08039346c27893783ab2f9,0.12946600465601565,206.99814217543613,10,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
71483ae7ef22566021c3458f433cbe38d64683e09fb8d94107ab58f697f8aaaf,999.0,0.0,10,1.0128501362314177,0.359479254932448,1.7495104449694265,0.10470750755467333,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
6183375838a78876ed1fd586d27d00bf8551d81cd47c412a480184cda2b681d9,999.0,0.0,10,2.4789366777525603,0.0723848783645568,1.188877556071933,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
14dcc714dc48ee1722b298b77a8f219ce826b8e5375255c387559df351efe793,999.0,0.0,10,1.0859901978944047,0.359479254932448,0.7654444857172934,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
e0f51d4d4551d5841e570259dcdec7f5c51f176d7eac386bad9bec89f46b9d17,0.12946600465601565,206.99814217543613,10,2.4789366777525603,0.0723848783645568,1.188877556071933,0.6399413956431478,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
4d0b5e5820c330e00231d35afa22b4f75d1439167e4de8c9dc7f59d06ca4b207,999.0,0.0,10,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
1e9c7220a8301cef78d06b98510db1db6c037c864f1c3b3be45c429fb6a45972,0.12946600465601565,206.99814217543613,10,2.5233884707556333,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
221bc8e12bb8031c41451119396c07d7fd02d5de3af81f8b36d9d538f999080e,999.0,0.0,10,1.0128501362314177,0.22715997005968197,1.7495104449694265,0.10470750755467333,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
1201476ad917bbe0bdd560d7ab203f1245f5ce71240d2256004194c39ad131cf,0.12946600465601565,206.99814217543613,10,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
86766936243b67becbab56d9d6eb92f70ed6f5af16521c63eb2d1fbdc6b26043,999.0,0.0,10,2.4789366777525603,0.359479254932448,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
27d20ff4c8b3dfb4c467370801a4e463c07ef034c5760988d859746183eecfe7,0.12946600465601565,207.19814217543612,11,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
4078d419b33f50ab63d814fe308d13d2bec5ceba48ed612c17f38c92f3d60cf4,999.0,0.0,11,2.4789366777525603,0.359479254932448,1.7495104449694265,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
3252ae61aaf675edf8eee8b256924e7bf5ee899646264dc4931fd6e6f3ba8ac0,999.0,0.0,11,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
6ee9228a07149d31d98bc73bdb50112f3a398d0c1d17053ce4fa57f5f048f9a5,0.12946600465601565,206.99814217543613,11,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
7946417ff57fb1e745f8709ed31312784ecf08118b9f253801b9bbbbe5b1f1d2,999.0,0.0,11,1.0128501362314177,0.015492623966824642,1.7495104449694265,2.027626746016068,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
fa0ce9b0c1a71363c67c6b7d431b9bf53648d8d6740ce607846400c06413de45,999.0,0.0,11,1.0128501362314177,0.0723848783645568,1.7495104449694265,0.10470750755467333,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
29fc327ed8d1a9662bbd234ee0fd86cd4f831238734bb676e8db56e9088f7c99,0.12946600465601565,206.99814217543613,11,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
aa2532c23e5a5aa9c87797429cb3c3bb15df911e156b4e226387a137b8afaddb,0.12946600465601565,206.99814217543613,11,2.4789366777525603,0.056179957756366354,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
29c05c03e4b48964edd5f133d536e4a031afc8a513da51317e494bd3efcc577a,0.12946600465601565,206.99814217543613,11,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
ee3ff5b68f62176b55c846f5beea181454dc7acbe43e3c5e134a861d2a462d1a,999.0,0.0,11,2.4789366777525603,0.056179957756366354,1.7495104449694265,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
707d71856f6531560af83836274805b39e9a60ad0780e508ce6d277cf2382e78,0.12946600465601565,206.99814217543613,12,2.4789366777525603,0.0723848783645568,1.188877556071933,0.10470750755467333,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
4c727526629b90ea850e13eb196a5c35ba6389ab26d86962edda4cee69dcd0e7,0.12946600465601565,206.99814217543613,12,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
075a256dcf89d09f7217862ffa8c043f5ab6777c4b98137683d432ea7f22691a,0.12946600465601565,207.19814217543612,12,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
5e038971d8b487cdcd4b9646747ea4f31d9be00c3fc7e1f28651826ca76f88a1,999.0,0.0,12,1.0859901978944047,0.22715997005968197,1.7495104449694265,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
6a02606ea873002cbf291f135e0600851694a98d29510102b3db66b5bdd9ba05,0.12946600465601565,207.19814217543612,12,0.684692005420893,0.22715997005968197,1.7495104449694265,2.027626746016068,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
5c06cae25c1443c1a800b34c3dbd9df7862f36a75aebbfb4b52dbb3201e014c2,0.12946600465601565,206.99814217543613,12,1.0128501362314177,0.359479254932448,1.7495104449694265,2.027626746016068,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
a28fe8fa5889e5b04d26f73c2314a1761665d88260233218e74d8ec71d5d96d6,999.0,0.0,12,2.4789366777525603,0.0723848783645568,1.7495104449694265,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
edaa66a720a59e17e4d18cc15414b8ab7f1d2c4a44ae6cf9596e1552f1edf92c,999.0,0.0,12,0.7188882840089282,0.05724313200384699,1.7495104449694265,0.6399413956431478,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
513bd0647f0c8852a9b4d0b3ead3a05c53b90611087ff2ecf34fc50124205d30,999.0,0.0,12,1.0859901978944047,0.359479254932448,1.0378643833685044,2.027626746016068,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
3a7482c5f8fc10f5a82da9a85ef3a73db14dac5c8b5c9288e5971e32786fdff6,999.0,0.0,12,1.0128501362314177,0.015492623966824642,1.7495104449694265,0.6966878820920822,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
