config_hash,log_prime_sse,fitness,generation,param_D,param_eta,param_rho_vac,param_a_coupling,sse_null_phase_scramble,sse_null_target_shuffle,n_peaks_found_main,failure_reason_main,n_peaks_found_null_a,failure_reason_null_a,n_peaks_found_null_b,failure_reason_null_b
c06a061353cbef299b3968540669c36a43347fdbca970badac04f4365034a251,0.12946600465601565,1.544807063341318,0,4.37617375060631,0.8906630188657052,0.5988878289431806,1.1247444157205742,999.0,996.0,1,,0,No peaks found in spectrum,1,Null B failed to differentiate from main SSE
6e340126df36e6547562f1f0fe3a28a1047468b727a82aef703db9c888aecb06,0.12946600465601565,0.30896141266826366,0,4.859134183374726,0.792142006872982,0.521697009035205,1.0252075069460984,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
0b7e1d484b38ce7a5f0e450e8604527a71eefa37d9f4a6881545edcd3a94c1e4,999.0,0.0001001001000999999,0,1.5035191400712817,0.22862592734827883,0.4096288746544485,1.532075705050333,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
dafb1b789cef609d5c32c71b3b8820df5687e7cd3e3dbcff0a135cbced8f8423,0.12946600465601565,0.30896141266826366,0,4.009247738549775,0.026549556101232667,1.4949652410153553,1.0063557151012492,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
e9f2b953dd8939dfc57348a5731895819234587f0d576ceebed0d307db2289b9,999.0,0.0001001001000999999,1,4.37617375060631,0.8906630188657052,0.5988878289431806,1.1247444157205742,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
4a6acadfa3fcd1435b7adfd79c10e458c230f63ee51116ca2887bf5f1ac84201,999.0,0.0001001001000999999,1,4.859134183374726,0.792142006872982,0.521697009035205,1.0252075069460984,0.12946600465601565,999.0,0,No peaks found in spectrum,1,,0,No peaks found in spectrum
a1d75c8b6c5822a36d2340295e49856cf6585dc1fb15c31773ed0278e1e51d42,999.0,0.0001001001000999999,1,4.37617375060631,0.8906630188657052,0.5988878289431806,1.1247444157205742,999.0,999.0,0,No peaks found in spectrum,0,No peaks found in spectrum,0,No peaks found in spectrum
8a363c5d723118883f8a07ee3c1709996b8ddc87f9d165ff1ae875ff48bc6a19,0.12946600465601565,0.30896141266826366,1,4.359978214033806,0.8449938210449528,0.5988878289431806,1.1247444157205742,997.0,996.0,1,,1,Null A failed to differentiate from main SSE,1,Null B failed to differentiate from main SSE
